genome_id,serovar,pds_cluster,collection_year,period,country,isolation_source
PDT000593916.1,Enteritidis,PDS000065758.2034,2019,from_2016,USA,Chicken Breasts
PDT000593917.1,Enteritidis,PDS000065758.2034,2019,from_2016,USA,Chicken Legs
PDT000593918.1,Typhimurium,PDS000272319.1,2019,from_2016,USA,Chicken Legs
PDT000593919.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Breasts
PDT000593920.1,Enteritidis,PDS000083226.1311,2019,from_2016,USA,Chicken Legs
PDT000593921.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000593922.1,Enteritidis,PDS000083226.1311,2019,from_2016,USA,Chicken Breasts
PDT000593924.1,Enteritidis,PDS000065758.2034,2019,from_2016,USA,Chicken Legs
PDT000593925.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Legs
PDT000593926.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000593927.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000593928.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Legs
PDT000593929.1,Typhimurium,PDS000081815.149,2019,from_2016,USA,ground turkey
PDT000593930.1,Schwarzengrund,PDS000027503.484,2019,from_2016,USA,ground turkey
PDT000593932.1,Braenderup,PDS000032735.1192,2019,from_2016,USA,Chicken Wings
PDT000593933.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000593934.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000593935.1,Kentucky,PDS000007281.424,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000593936.1,Kentucky,PDS000217831.57,2019,from_2016,USA,Chicken Breasts
PDT000593938.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000593940.1,Enteritidis,PDS000065758.2034,2019,from_2016,USA,ground turkey
PDT000593941.1,Braenderup,PDS000032735.1192,2019,from_2016,USA,Chicken Legs
PDT000593942.1,Typhimurium,PDS000026712.72,2019,from_2016,USA,Chicken Wings
PDT000593944.1,Agona,PDS000028937.135,2019,from_2016,USA,ground turkey
PDT000593947.1,Braenderup,PDS000032735.1192,2019,from_2016,USA,Chicken Thighs
PDT000593948.1,Enteritidis,PDS000030237.1756,2019,from_2016,USA,Chicken Wings
PDT000593949.1,Kentucky,PDS000033060.33,2019,from_2016,USA,Chicken Wings
PDT000593951.1,Litchfield,PDS000032548.605,2019,from_2016,USA,Chicken Wings
PDT000593952.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Thighs
PDT000593954.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Thighs
PDT000593956.1,Kentucky,PDS000029448.447,2019,from_2016,USA,Chicken Wings
PDT000593958.1,Kentucky,PDS000029448.447,2019,from_2016,USA,Chicken Wings
PDT000593960.1,Enteritidis,PDS000083226.1311,2019,from_2016,USA,Chicken Wings
PDT000593962.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000593963.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000593964.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000593965.1,Senftenberg,PDS000266616.2,2019,from_2016,USA,Ground Turkey (Breasts)
PDT000593966.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000593967.1,Typhimurium,PDS000026718.22,2019,from_2016,USA,Chicken Breasts
PDT000593970.1,Kentucky,PDS000212473.30,2019,from_2016,USA,Chicken Wings
PDT000593971.1,Senftenberg,PDS000031936.30,2019,from_2016,USA,ground turkey
PDT000593972.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Wings
PDT000593973.1,Senftenberg,PDS000266967.8,2019,from_2016,USA,Chicken Wings
PDT000593974.1,Kentucky,PDS000029437.273,2019,from_2016,USA,Chicken Wings
PDT000593975.1,Typhimurium,PDS000272319.1,2019,from_2016,USA,Chicken Wings
PDT000593976.1,Alachua,PDS000015476.299,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000593978.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Breasts
PDT000593979.1,Kentucky,PDS000032520.50,2019,from_2016,USA,Chicken Legs
PDT000593980.1,Reading,PDS000001887.891,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000593981.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000593982.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000593983.1,Montevideo,PDS000027237.426,2019,from_2016,USA,Chicken Breasts
PDT000593984.1,Braenderup,PDS000032735.1192,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000593985.1,Kentucky,PDS000032568.40,2019,from_2016,USA,ground turkey
PDT000593986.1,Enteritidis,PDS000083226.1311,2019,from_2016,USA,Chicken Thighs
PDT000593987.1,Litchfield,PDS000028464.78,2019,from_2016,USA,Chicken Legs
PDT000593988.1,Enteritidis,PDS000083226.1311,2019,from_2016,USA,Chicken Wings
PDT000593989.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000593990.1,Braenderup,PDS000032735.1192,2019,from_2016,USA,Chicken Breasts
PDT000593991.1,Kentucky,PDS000217831.57,2019,from_2016,USA,Chicken Breasts
PDT000593992.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000593993.1,Braenderup,PDS000032735.1192,2019,from_2016,USA,Chicken Thighs
PDT000593996.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000593998.1,Alachua,PDS000048556.8,2019,from_2016,USA,ground turkey
PDT000593999.1,Infantis,PDS000265741.69,2019,from_2016,USA,ground turkey
PDT000594000.1,Kentucky,PDS000217831.57,2019,from_2016,USA,ground turkey
PDT000594001.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Legs
PDT000594002.1,Blockley,PDS000031536.394,2019,from_2016,USA,Chicken Legs
PDT000594003.1,Kentucky,PDS000212473.30,2019,from_2016,USA,Chicken Wings
PDT000594004.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000594005.1,Kentucky,PDS000029428.2,2019,from_2016,USA,Chicken Wings
PDT000594006.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000594007.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000594008.1,Kentucky,PDS000029414.302,2019,from_2016,USA,Chicken Wings
PDT000594009.1,Enteritidis,PDS000065758.2034,2019,from_2016,USA,Chicken Breasts
PDT000594010.1,Hadar,PDS000158107.507,2019,from_2016,USA,ground turkey
PDT000594011.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594012.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000594013.1,Heidelberg,PDS000211943.33,2019,from_2016,USA,Chicken Breasts
PDT000594014.1,Hadar,PDS000158107.507,2019,from_2016,USA,ground turkey
PDT000594015.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Legs
PDT000594016.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000594017.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000594018.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000594019.1,Typhimurium,PDS000081815.149,2019,from_2016,USA,Chicken Thighs
PDT000594020.1,Alachua,PDS000031697.16,2019,from_2016,USA,ground turkey
PDT000594021.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594022.1,Uganda,PDS000001852.1112,2019,from_2016,USA,ground turkey
PDT000594023.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594024.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000594025.1,Enteritidis,PDS000032669.447,2019,from_2016,USA,Chicken Breasts
PDT000594026.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000594027.1,Kentucky,PDS000217831.57,2019,from_2016,USA,Chicken Wings
PDT000594028.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000594029.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000594030.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000594031.1,Hadar,PDS000158107.507,2019,from_2016,USA,ground turkey
PDT000594032.1,Typhimurium,PDS000081815.149,2019,from_2016,USA,ground turkey
PDT000594033.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594034.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594036.1,Senftenberg,PDS000266616.2,2019,from_2016,USA,ground turkey
PDT000594037.1,Typhimurium,PDS000272319.1,2019,from_2016,USA,Chicken Wings
PDT000594038.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Legs
PDT000594039.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Thighs
PDT000594040.1,Kentucky,PDS000055860.13,2019,from_2016,USA,Chicken Mixed Parts
PDT000594041.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000594042.1,Kentucky,PDS000217831.57,2019,from_2016,USA,Chicken Wings
PDT000594043.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Thighs
PDT000594044.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Breasts
PDT000594045.1,Infantis,PDS000265741.69,2019,from_2016,USA,ground turkey
PDT000594046.1,Enteritidis,PDS000083226.1311,2019,from_2016,USA,Chicken Legs
PDT000594047.1,Enteritidis,PDS000083226.1311,2019,from_2016,USA,Chicken Wings
PDT000594048.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Wings
PDT000594049.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000594050.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Legs
PDT000594052.1,Kentucky,PDS000029448.447,2019,from_2016,USA,Chicken Thighs
PDT000594054.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594055.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594056.1,Infantis,PDS000265741.69,2019,from_2016,USA,ground turkey
PDT000594057.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Breasts
PDT000594058.1,Kentucky,PDS000029448.447,2019,from_2016,USA,Chicken Wings
PDT000594059.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Breasts
PDT000594060.1,Kentucky,PDS000029448.447,2019,from_2016,USA,Chicken Wings
PDT000594061.1,Kentucky,PDS000029525.26,2019,from_2016,USA,Chicken Wings
PDT000594062.1,Schwarzengrund,PDS000002218.1068,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000594063.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Breasts
PDT000594064.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Breasts
PDT000594065.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594066.1,Senftenberg,PDS000266616.2,2019,from_2016,USA,ground turkey
PDT000594067.1,Heidelberg,PDS000211943.33,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000594068.1,Infantis,PDS000265741.69,2019,from_2016,USA,ground turkey
PDT000594069.1,Enteritidis,PDS000083226.1311,2019,from_2016,USA,Chicken Breasts
PDT000594070.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000594071.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Legs
PDT000594072.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Breasts
PDT000594073.1,Braenderup,PDS000032735.1192,2019,from_2016,USA,Chicken Legs
PDT000594074.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Legs
PDT000594075.1,Enteritidis,PDS000065758.2034,2019,from_2016,USA,Chicken Breasts
PDT000594077.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594078.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Wings
PDT000594079.1,Typhimurium,PDS000013868.758,2019,from_2016,USA,ground turkey
PDT000594080.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000594081.1,Kentucky,PDS000217831.57,2019,from_2016,USA,Chicken Breasts
PDT000594086.1,Hadar,PDS000158107.507,2019,from_2016,USA,ground turkey
PDT000594088.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594089.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Thighs
PDT000594091.1,Kentucky,PDS000029414.302,2019,from_2016,USA,Chicken Breasts
PDT000594093.1,Kentucky,PDS000033060.33,2019,from_2016,USA,Chicken Thighs
PDT000594094.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000594096.1,Kentucky,PDS000032518.77,2019,from_2016,USA,Chicken Breasts
PDT000594098.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Breasts
PDT000594100.1,Hadar,PDS000158107.507,2019,from_2016,USA,ground turkey
PDT000594101.1,Kentucky,PDS000029414.302,2019,from_2016,USA,Chicken Wings
PDT000594103.1,Kentucky,PDS000048473.6,2019,from_2016,USA,Chicken Wings
PDT000594105.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594106.1,Bredeney,PDS000037147.7,2019,from_2016,USA,ground turkey
PDT000594109.1,Kentucky,PDS000217831.57,2019,from_2016,USA,Chicken Breasts
PDT000594111.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Wings
PDT000594112.1,Enteritidis,PDS000030237.1756,2019,from_2016,USA,Chicken Breasts
PDT000594114.1,Enteritidis,PDS000030237.1756,2019,from_2016,USA,Chicken Mixed Parts
PDT000594116.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken-mixed parts
PDT000594117.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594118.1,Schwarzengrund,PDS000002218.1068,2019,from_2016,USA,Chicken Breasts
PDT000594119.1,Kentucky,PDS000029448.447,2019,from_2016,USA,Chicken Breasts
PDT000594120.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Breasts
PDT000594121.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000594122.1,Kentucky,PDS000217831.57,2019,from_2016,USA,Chicken Wings
PDT000594123.1,Infantis,PDS000265741.69,2019,from_2016,USA,ground turkey
PDT000594124.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000594125.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000594126.1,Ohio,PDS000029531.4,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000594127.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594128.1,Infantis,PDS000265741.69,2019,from_2016,USA,ground turkey
PDT000594130.1,Schwarzengrund,PDS000002218.1068,2019,from_2016,USA,Chicken Breasts
PDT000594313.1,Kentucky,PDS000155583.3,2019,from_2016,USA,chicken breast
PDT000594321.1,Typhimurium,PDS000081815.149,2019,from_2016,USA,ground turkey
PDT000594322.1,Newport,PDS000002495.475,2019,from_2016,USA,chicken breast
PDT000594327.1,Kentucky,PDS000004090.68,2019,from_2016,USA,chicken breast
PDT000594329.1,Kentucky,PDS000260145.21,2019,from_2016,USA,chicken breast
PDT000594330.1,Newport,PDS000002495.475,2019,from_2016,USA,ground turkey
PDT000594830.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Breasts
PDT000594831.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Wings
PDT000594832.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594833.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Breasts
PDT000594834.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Wings
PDT000594835.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000594836.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000595082.1,Hadar,PDS000158107.507,2019,from_2016,USA,ground turkey
PDT000595083.1,Schwarzengrund,PDS000027503.484,2019,from_2016,USA,ground turkey
PDT000595084.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Wings
PDT000595086.1,Enteritidis,PDS000030237.1756,2019,from_2016,USA,Chicken Thighs
PDT000595087.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Thighs
PDT000595089.1,Uganda,PDS000001852.1112,2019,from_2016,USA,ground turkey
PDT000595090.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Legs
PDT000595091.1,Kentucky,PDS000029414.302,2019,from_2016,USA,Chicken Thighs
PDT000595092.1,Infantis,PDS000265741.69,2019,from_2016,USA,ground turkey
PDT000599653.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Legs
PDT000599654.1,Typhimurium,PDS000272319.1,2019,from_2016,USA,Chicken Breasts
PDT000599655.1,Kentucky,PDS000032530.48,2019,from_2016,USA,Chicken Thighs
PDT000599657.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Legs
PDT000599659.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000599660.1,Enteritidis,PDS000246039.27,2019,from_2016,USA,Chicken Wings
PDT000599661.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000599664.1,Enteritidis,PDS000032668.1889,2019,from_2016,USA,Chicken Thighs
PDT000599665.1,Kentucky,PDS000029437.273,2019,from_2016,USA,Chicken Legs
PDT000599667.1,Enteritidis,PDS000032668.1889,2019,from_2016,USA,Chicken Wings
PDT000599668.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000599670.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000599675.1,Kentucky,PDS000029448.447,2019,from_2016,USA,Chicken Breasts
PDT000599676.1,Hadar,PDS000158107.507,2019,from_2016,USA,ground turkey
PDT000599677.1,Indiana,PDS000030659.486,2019,from_2016,USA,ground turkey
PDT000599678.1,Braenderup,PDS000029952.200,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000599679.1,Alachua,PDS000015476.299,2019,from_2016,USA,Chicken Wings
PDT000599680.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000599681.1,Kentucky,PDS000029448.447,2019,from_2016,USA,Chicken Wings
PDT000599682.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000599683.1,Kentucky,PDS000029448.447,2019,from_2016,USA,Chicken Breasts
PDT000599684.1,Typhimurium,PDS000016296.58,2019,from_2016,USA,Chicken Thighs
PDT000599685.1,Kentucky,PDS000029437.273,2019,from_2016,USA,Chicken Legs
PDT000599686.1,Berta,PDS000026549.1050,2019,from_2016,USA,ground turkey
PDT000599687.1,Heidelberg,PDS000211943.33,2019,from_2016,USA,Chicken Wings
PDT000599688.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000599689.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Thighs
PDT000599691.1,Schwarzengrund,PDS000027503.484,2019,from_2016,USA,ground turkey
PDT000599692.1,Typhimurium,PDS000081815.149,2019,from_2016,USA,ground turkey
PDT000599693.1,Schwarzengrund,PDS000027514.524,2019,from_2016,USA,ground turkey
PDT000599694.1,Heidelberg,PDS000211943.33,2019,from_2016,USA,Chicken Breasts
PDT000599695.1,Enteritidis,PDS000030237.1756,2019,from_2016,USA,Chicken Wings
PDT000599696.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000599697.1,Montevideo,PDS000153545.13,2019,from_2016,USA,ground turkey
PDT000599700.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Chicken Breasts
PDT000599702.1,Braenderup,PDS000032735.1192,2019,from_2016,USA,Chicken Thighs
PDT000599704.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000599705.1,Schwarzengrund,PDS000002218.1068,2019,from_2016,USA,Chicken Wings
PDT000599707.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000599710.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000599712.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000599714.1,Enteritidis,PDS000030237.1756,2019,from_2016,USA,Chicken Mixed Parts
PDT000599716.1,Kentucky,PDS000112666.285,2019,from_2016,USA,Chicken Legs
PDT000599717.1,Hadar,PDS000158107.507,2019,from_2016,USA,ground turkey
PDT000599718.1,Orion,PDS000029230.10,2019,from_2016,USA,ground turkey
PDT000599719.1,Kentucky,PDS000032525.39,2019,from_2016,USA,Chicken Legs
PDT000599720.1,Kentucky,PDS000217831.57,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000599721.1,Typhimurium,PDS000272319.1,2019,from_2016,USA,Chicken Breasts
PDT000599722.1,Typhimurium,PDS000272319.1,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000599723.1,Typhimurium,PDS000272319.1,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000599724.1,Kentucky,PDS000210843.57,2019,from_2016,USA,Chicken Whole - cut in lab
PDT000599725.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Thighs
PDT000599726.1,Kentucky,PDS000217831.57,2019,from_2016,USA,Chicken Wings
PDT000600664.1,Schwarzengrund,PDS000027503.484,2019,from_2016,USA,ground turkey
PDT000600858.1,Kentucky,PDS000112666.285,2019,from_2016,USA,Chicken Breasts
PDT000600862.1,Senftenberg,PDS000266967.8,2019,from_2016,USA,ground turkey
PDT000600932.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Legs
PDT000600933.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Wings
PDT000600934.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000600996.1,Montevideo,PDS000027237.426,2019,from_2016,USA,ground turkey
PDT000601031.1,Typhimurium,PDS000272319.1,2019,from_2016,USA,Chicken wings
PDT000601032.1,Kentucky,PDS000260145.21,2019,from_2016,USA,Whole Chicken
PDT000601034.1,Infantis,PDS000265741.69,2019,from_2016,USA,Whole Chicken
PDT000601035.1,Typhimurium,PDS000081815.149,2019,from_2016,USA,chicken breast
PDT000601036.1,Infantis,PDS000265741.69,2019,from_2016,USA,Whole Chicken
PDT000601037.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Thighs
PDT000601038.1,Kentucky,PDS000029414.302,2019,from_2016,USA,Chicken Mixed Parts
PDT000601039.1,Schwarzengrund,PDS000027503.484,2019,from_2016,USA,ground turkey
PDT000601890.1,Kentucky,PDS000028664.45,2019,from_2016,USA,Chicken Breasts
PDT000601893.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Legs
PDT000601894.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000601895.1,Kentucky,PDS000272606.2,2019,from_2016,USA,Chicken Breasts
PDT000601915.1,Enteritidis,PDS000030237.1756,2019,from_2016,USA,Chicken Wings
PDT000601916.1,Infantis,PDS000265741.69,2019,from_2016,USA,Chicken Breasts
PDT000601917.1,Reading,PDS000001887.891,2019,from_2016,USA,ground turkey
PDT000601918.1,Kentucky,PDS000029448.447,2019,from_2016,USA,Chicken Breasts
PDT000601919.1,Montevideo,PDS000027237.426,2019,from_2016,USA,ground turkey
